time,open,high,low,close,volume,label
2019-01-02,8.24,8.32,8.24,8.32,7900,down
2019-01-03,8.24,8.32,8.15,8.24,17600,down
2019-01-04,8.06,8.32,8.06,8.24,20830,down
2019-01-07,8.15,8.15,7.88,7.88,59700,down
2019-01-08,7.97,8.06,7.97,8.06,6300,up
2019-01-09,8.24,8.32,8.06,8.24,32100,up
2019-01-10,8.15,8.15,8.15,8.15,9870,down
2019-01-11,8.24,8.76,8.24,8.24,116200,up
2019-01-14,8.24,8.5,8.24,8.24,48800,down
2019-01-15,8.59,8.59,8.24,8.24,23900,down
2019-01-16,8.59,9.2,8.41,8.41,48700,up
2019-01-17,8.67,8.67,8.32,8.32,16000,down
2019-01-18,8.59,8.59,8.32,8.5,22100,up
2019-01-21,8.32,8.59,8.24,8.59,9200,up
2019-01-22,8.41,8.41,8.24,8.24,38400,down
2019-01-23,8.24,8.32,8.24,8.24,5200,down
2019-01-24,8.24,8.32,8.06,8.32,23010,up
2019-01-25,8.15,8.15,8.06,8.06,3500,down
2019-01-28,8.15,8.41,8.15,8.32,56000,up
2019-01-29,8.15,8.5,8.15,8.5,82500,up
2019-01-30,8.59,9.11,8.5,8.67,161000,up
2019-01-31,9.02,9.2,8.67,8.76,34700,up
2019-02-01,8.76,8.94,8.76,8.85,31700,up
2019-02-11,8.76,8.76,8.32,8.32,8700,down
2019-02-12,8.41,8.76,8.32,8.76,21300,up
2019-02-13,8.41,8.67,8.41,8.67,21200,down
2019-02-14,8.5,8.59,8.5,8.5,2900,down
2019-02-15,8.67,8.76,8.59,8.59,32950,up
2019-02-18,8.59,8.67,8.5,8.5,24000,down
2019-02-19,8.59,8.67,8.59,8.59,37500,up
2019-02-20,8.59,8.67,8.41,8.67,107900,up
2019-02-21,8.5,8.59,8.41,8.41,73500,down
2019-02-22,8.59,8.76,8.5,8.5,131000,up
2019-02-25,8.67,9.2,8.67,8.76,73900,up
2019-02-26,8.94,8.94,8.5,8.67,46300,down
2019-02-27,8.67,9.2,8.59,8.59,274100,down
2019-02-28,8.67,8.67,8.59,8.59,58300,down
2019-03-01,8.59,8.59,8.59,8.59,14100,down
2019-03-04,8.59,8.85,8.59,8.85,65500,up
2019-03-05,8.85,9.11,8.76,9.11,116140,up
2019-03-06,9.02,9.37,8.94,9.02,333400,down
2019-03-07,9.11,9.29,8.76,8.76,91001,down
2019-03-08,8.85,8.94,8.76,8.94,83409,up
2019-03-11,8.76,8.76,8.59,8.67,93300,down
2019-03-12,8.67,8.94,8.67,8.76,206700,up
2019-03-13,8.85,9.11,8.67,8.94,166300,up
2019-03-14,8.94,9.2,8.85,9.02,175300,up
2019-03-15,9.11,10.34,8.94,9.9,1093809,up
2019-03-18,9.9,10.78,9.9,10.16,594650,up
2019-03-19,10.34,10.43,9.64,9.64,336000,down
2019-03-20,9.64,10.07,9.37,9.9,533080,up
2019-03-21,9.9,11.13,9.9,10.95,1495070,up
2019-03-22,10.95,12.26,10.78,11.21,747600,up
2019-03-25,11.39,11.39,10.43,10.69,610250,down
2019-03-26,10.51,10.86,10.43,10.69,332100,down
2019-03-27,10.6,11.74,10.43,11.04,389330,up
2019-03-28,10.95,11.13,10.51,10.69,414859,down
2019-03-29,10.51,10.86,10.34,10.34,449200,down
2019-04-01,10.6,10.69,9.9,10.16,513854,down
2019-04-02,10.16,10.95,9.99,10.43,359420,up
2019-04-03,10.43,10.69,10.07,10.34,136112,down
2019-04-04,10.34,11.04,10.16,10.78,706804,up
2019-04-05,10.69,10.95,10.6,10.69,315111,down
2019-04-08,10.69,10.86,10.51,10.6,344404,down
2019-04-09,10.69,10.86,10.16,10.34,577980,down
2019-04-10,10.43,10.43,9.99,10.25,602900,down
2019-04-11,10.16,10.43,9.9,9.99,261100,down
2019-04-12,9.99,9.99,9.55,9.9,384751,down
2019-04-16,9.9,10.16,9.81,9.99,284850,up
2019-04-17,10.07,10.25,9.9,9.9,242980,down
2019-04-18,9.81,10.34,9.64,9.72,300100,down
2019-04-19,9.81,9.99,9.72,9.9,115200,up
2019-04-22,9.81,9.81,9.46,9.55,198920,down
2019-04-23,9.64,10.07,9.55,9.72,193830,up
2019-04-24,9.9,9.9,9.64,9.64,80720,down
2019-04-25,9.64,10.07,9.64,9.81,125900,up
2019-04-26,9.72,9.72,9.55,9.72,214540,down
2019-05-02,9.72,9.9,9.55,9.81,227210,up
2019-05-03,9.64,9.81,9.55,9.64,143210,down
2019-05-06,9.64,9.72,9.2,9.37,214900,down
2019-05-07,9.46,9.99,9.29,9.55,305800,up
2019-05-08,9.11,9.46,9.11,9.2,326500,down
2019-05-09,9.2,9.81,9.11,9.29,596000,up
2019-05-10,9.37,9.37,9.2,9.29,120001,down
2019-05-13,9.37,9.64,9.2,9.64,294685,up
2019-05-14,9.46,10.16,9.46,10.07,855971,up
2019-05-15,9.81,10.25,9.81,9.99,161740,down
2019-05-16,9.99,10.07,9.9,9.99,237250,down
2019-05-17,9.99,10.16,9.99,10.07,394711,up
2019-05-20,10.07,10.25,9.9,10.07,282082,down
2019-05-21,10.07,10.51,10.07,10.51,606100,up
2019-05-22,10.51,10.69,10.25,10.34,531842,down
2019-05-23,10.34,10.43,10.16,10.43,267865,up
2019-05-24,10.34,10.34,9.9,10.07,357337,down
2019-05-27,10.07,10.34,9.99,10.34,230532,up
2019-05-28,10.34,11.21,10.25,11.13,1251990,up
2019-05-29,11.39,11.39,10.86,10.86,567397,down
2019-05-30,11.04,11.13,10.78,10.95,381800,up
2019-05-31,10.78,10.78,10.16,10.25,635603,down
2019-06-03,10.25,10.34,9.72,10.16,558702,down
2019-06-04,10.16,10.25,9.99,10.16,203310,down
2019-06-05,10.07,10.34,9.99,10.16,230030,down
2019-06-06,10.25,10.86,10.25,10.86,991017,up
2019-06-07,10.86,11.83,10.86,11.83,3056130,up
2019-06-10,11.83,11.91,11.21,11.39,856187,down
2019-06-11,11.39,11.74,11.21,11.39,1071010,down
2019-06-12,11.48,12.26,11.3,11.91,2636146,up
2019-06-13,11.83,12.62,11.83,12.18,1673717,up
2019-06-14,12.09,12.26,11.56,11.74,1407731,down
2019-06-17,11.74,11.83,11.39,11.56,798833,down
2019-06-18,11.56,11.83,11.56,11.74,761047,up
2019-06-19,11.83,12.0,11.65,11.83,730852,up
2019-06-20,12.09,12.18,10.07,11.83,1058415,down
2019-06-21,11.83,11.83,11.39,11.65,914460,down
2019-06-24,11.39,11.65,11.04,11.21,979786,down
2019-06-25,11.21,11.21,10.86,11.21,487647,down
2019-06-26,11.04,11.39,11.04,11.21,459862,down
2019-06-27,11.13,11.39,10.95,11.13,564900,down
2019-06-28,11.04,11.13,10.78,11.04,333500,down
2019-07-01,11.04,11.21,10.95,11.21,266613,up
2019-07-02,11.13,11.56,10.95,11.48,893442,up
2019-07-03,11.39,11.56,11.3,11.39,679263,down
2019-07-04,11.39,11.56,11.3,11.39,428432,down
2019-07-05,11.39,12.0,11.39,11.91,1329028,up
2019-07-08,12.0,12.0,11.39,11.48,916931,down
2019-07-09,11.48,11.83,11.48,11.56,1032420,up
2019-07-10,11.56,11.91,11.56,11.83,1881870,up
2019-07-11,11.74,12.18,11.74,12.0,2098200,up
2019-07-12,12.0,12.09,11.74,11.74,796565,down
2019-07-15,11.74,11.83,11.56,11.65,530240,down
2019-07-16,11.74,12.26,11.74,12.09,2044110,up
2019-07-17,11.65,12.09,11.65,11.91,599004,down
2019-07-18,11.91,12.09,11.83,12.09,578070,up
2019-07-19,12.0,12.26,11.91,12.09,1221223,down
2019-07-22,12.09,12.62,11.91,12.44,2587667,up
2019-07-23,12.44,12.7,12.26,12.62,2127440,up
2019-07-24,12.62,13.14,12.62,13.14,4416170,up
2019-07-25,13.14,13.32,12.88,13.05,1993330,down
2019-07-26,12.97,12.97,12.62,12.79,1306575,down
2019-07-29,12.7,13.05,12.62,13.05,1392733,up
2019-07-30,12.97,13.32,12.79,12.79,1749362,down
2019-07-31,12.88,13.14,12.18,13.05,2176831,up
2019-08-01,12.97,13.05,12.79,12.97,918070,down
2019-08-02,12.97,13.67,12.79,13.58,3588142,up
2019-08-05,13.58,14.19,13.49,14.02,2440747,up
2019-08-06,13.93,15.33,13.67,14.72,3279060,up
2019-08-07,14.81,15.07,14.19,14.54,2001054,down
2019-08-08,14.59,15.03,14.59,14.76,1202941,up
2019-08-09,14.85,14.94,14.59,14.59,1033647,down
2019-08-12,14.5,14.76,14.05,14.32,1793426,down
2019-08-13,14.41,14.41,13.43,13.61,3042385,down
2019-08-14,13.79,13.96,13.43,13.79,836000,up
2019-08-15,13.34,14.05,13.16,13.96,1680821,up
2019-08-16,13.96,14.23,13.87,13.96,958722,down
2019-08-19,13.96,14.14,13.79,13.87,556650,down
2019-08-20,13.96,14.85,13.79,14.68,2107090,up
2019-08-21,14.68,14.76,14.32,14.41,1354115,down
2019-08-22,14.5,14.76,14.32,14.59,1067820,up
2019-08-23,14.59,14.68,14.14,14.32,855980,down
2019-08-26,14.23,14.59,14.05,14.32,1233815,down
2019-08-27,14.32,14.32,13.96,14.14,1490955,down
2019-08-28,14.14,14.32,13.96,14.14,559433,down
2019-08-29,14.05,14.23,13.61,13.7,1186435,down
2019-08-30,13.79,13.87,13.25,13.34,1945710,down
2019-09-03,13.34,13.43,12.45,12.54,1819609,down
2019-09-04,12.54,12.99,11.83,12.9,1679787,up
2019-09-05,12.81,13.07,12.63,12.63,534821,down
2019-09-06,12.81,12.81,12.36,12.45,459482,down
2019-09-09,12.63,12.63,11.92,12.01,738107,down
2019-09-10,12.01,12.27,11.56,11.74,1168851,down
2019-09-11,11.83,12.01,11.65,12.01,320810,up
2019-09-12,12.01,12.36,12.01,12.27,510910,up
2019-09-13,12.18,12.27,12.01,12.18,513446,down
2019-09-16,12.18,12.27,11.92,12.01,236460,down
2019-09-17,12.1,12.72,11.92,12.54,796750,up
2019-09-18,12.54,12.72,12.36,12.36,401050,down
2019-09-19,12.36,12.45,12.27,12.36,275700,down
2019-09-20,12.27,12.45,12.18,12.18,500199,down
2019-09-23,12.27,12.27,12.01,12.01,308189,down
2019-09-24,12.01,12.1,11.92,12.01,575380,down
2019-09-25,12.01,12.18,12.01,12.1,384710,up
2019-09-26,12.18,12.27,12.1,12.18,281190,up
2019-09-27,12.18,12.18,11.92,12.18,342902,down
2019-09-30,12.1,12.27,12.1,12.18,610142,down
2019-10-01,12.18,12.72,12.1,12.63,1325100,up
2019-10-02,12.63,12.72,12.27,12.27,595930,down
2019-10-03,12.27,12.45,12.01,12.45,335879,up
2019-10-04,12.27,12.45,12.18,12.36,320600,down
2019-10-07,12.27,12.36,12.01,12.01,326356,down
2019-10-08,12.18,12.27,12.01,12.27,243379,up
2019-10-09,12.18,12.27,12.1,12.18,324816,down
2019-10-10,12.18,12.54,12.18,12.45,741530,up
2019-10-11,12.45,12.54,12.27,12.45,360193,down
2019-10-14,12.45,12.45,12.27,12.45,494410,down
2019-10-15,12.36,12.36,12.1,12.18,245068,down
2019-10-16,12.18,12.36,12.01,12.1,455735,down
2019-10-17,12.18,12.18,12.01,12.1,207670,down
2019-10-18,12.18,12.18,12.01,12.01,355560,down
2019-10-21,12.1,12.1,11.92,12.01,221501,down
2019-10-22,11.92,11.92,11.65,11.74,268570,down
2019-10-23,11.74,12.18,11.74,12.1,544200,up
2019-10-24,12.1,13.07,12.1,12.9,2428013,up
2019-10-25,13.07,13.16,12.72,12.9,1072750,down
2019-10-28,12.9,12.9,12.63,12.72,431861,down
2019-10-29,12.63,12.9,12.63,12.81,685385,up
2019-10-30,12.9,12.99,12.63,12.81,441419,down
2019-10-31,12.72,12.81,10.94,12.81,561085,down
2019-11-01,12.45,12.54,12.27,12.36,483502,down
2019-11-04,12.36,12.63,12.1,12.36,648582,down
2019-11-05,12.27,12.36,12.18,12.36,362543,down
2019-11-06,12.27,12.72,12.27,12.54,510540,up
2019-11-07,12.45,12.45,12.18,12.36,464150,down
2019-11-08,12.27,12.45,12.27,12.45,133070,up
2019-11-11,12.45,12.45,12.18,12.36,363090,down
2019-11-12,12.27,12.45,12.18,12.27,130305,down
2019-11-13,12.36,12.54,12.27,12.36,488704,up
2019-11-14,12.36,12.45,12.27,12.36,152880,down
2019-11-15,12.36,12.36,12.18,12.27,341050,down
2019-11-18,12.27,12.36,12.18,12.27,219540,down
2019-11-19,12.18,12.27,12.18,12.18,189690,down
2019-11-20,12.18,12.54,12.18,12.45,678500,up
2019-11-21,12.45,12.81,12.45,12.63,1115127,up
2019-11-22,12.54,12.63,12.27,12.45,357630,down
2019-11-25,12.36,12.36,12.18,12.18,363950,down
2019-11-26,12.27,12.36,12.18,12.27,348230,up
2019-11-27,12.27,12.36,12.18,12.27,142505,down
2019-11-28,12.45,13.07,12.1,12.18,497820,down
2019-11-29,12.18,12.18,12.1,12.1,143210,down
2019-12-02,12.1,12.1,11.38,12.1,794680,down
2019-12-03,11.65,11.65,10.76,10.85,1055470,down
