time,open,high,low,close,volume
2019-05-02,80.06,80.74,79.87,80.06,736990
2019-05-03,80.67,80.67,80.0,80.67,486390
2019-05-06,80.24,80.24,78.83,79.5,368910
2019-05-07,80.0,80.06,79.56,79.75,723470
2019-05-08,78.89,79.5,78.83,78.83,628830
2019-05-09,79.13,79.5,78.83,78.95,287680
2019-05-10,79.13,80.12,79.13,80.12,366690
2019-05-13,79.93,82.46,79.93,82.46,974030
2019-05-14,81.41,84.0,81.41,83.44,1097910
2019-05-15,83.44,84.0,82.77,83.51,355850
2019-05-16,83.32,84.0,83.14,84.0,702130
2019-05-17,84.06,84.06,83.44,83.51,435380
2019-05-20,83.14,84.74,82.95,84.68,450900
2019-05-21,84.37,84.37,82.21,82.21,762310
2019-05-22,82.52,83.14,81.23,81.35,619370
2019-05-23,80.8,81.91,80.8,81.35,429290
2019-05-24,80.67,82.21,80.3,80.37,765150
2019-05-27,80.67,82.52,80.0,82.52,320060
2019-05-28,82.52,82.83,81.1,81.29,608790
2019-05-29,81.54,82.34,81.17,81.84,271730
2019-05-30,81.78,81.91,80.98,80.98,542710
2019-05-31,80.92,81.17,79.75,79.75,711390
2019-06-03,79.75,80.12,78.27,78.83,717990
2019-06-04,79.13,79.44,78.83,79.2,472650
2019-06-05,80.13,80.51,79.14,79.45,358780
2019-06-06,79.45,79.63,78.45,78.82,548650
2019-06-07,78.7,79.39,78.7,78.89,362030
2019-06-10,79.14,79.63,78.45,79.07,561260
2019-06-11,79.14,79.14,78.14,78.2,565400
2019-06-12,78.01,78.39,77.95,78.01,699880
2019-06-13,78.01,78.01,76.52,76.77,1125310
2019-06-14,76.64,77.39,76.58,77.08,665880
2019-06-17,77.08,77.14,76.52,77.08,632730
2019-06-18,76.64,77.08,76.64,76.64,1039070
2019-06-19,76.64,77.08,76.64,76.89,929690
2019-06-20,76.96,76.96,76.71,76.83,1010200
2019-06-21,78.2,78.2,76.83,78.2,2613920
2019-06-24,78.45,78.45,76.71,76.71,615090
2019-06-25,76.71,77.39,76.71,76.89,704890
2019-06-26,76.71,77.2,76.64,76.96,497730
2019-06-27,76.96,77.14,76.58,76.71,802160
2019-06-28,76.64,76.77,75.71,76.64,919970
2019-07-01,76.64,77.95,76.64,77.89,991440
2019-07-02,77.89,78.58,77.64,77.95,716810
2019-07-03,78.01,78.7,77.77,78.51,657870
2019-07-04,78.64,78.89,78.58,78.64,613870
2019-07-05,78.64,78.89,78.33,78.64,520290
2019-07-08,78.33,78.33,77.27,77.39,969080
2019-07-09,77.39,77.89,77.02,77.89,951440
2019-07-10,77.89,78.2,77.77,77.89,420940
2019-07-11,78.2,78.2,77.89,78.01,277200
2019-07-12,78.01,78.08,77.27,77.27,370730
2019-07-15,77.2,77.27,76.77,76.77,703320
2019-07-16,77.14,77.39,76.96,77.27,512540
2019-07-17,77.27,78.45,77.2,78.14,965170
2019-07-18,77.89,78.14,77.58,77.64,707720
2019-07-19,77.64,79.2,77.64,79.07,1381230
2019-07-22,78.82,78.82,78.2,78.2,721980
2019-07-23,78.2,78.26,77.77,78.14,764550
2019-07-24,78.51,79.07,78.01,78.26,593800
2019-07-25,77.89,78.2,77.89,77.95,686030
2019-07-26,78.08,78.45,77.58,77.58,526110
2019-07-29,77.33,77.52,76.64,76.96,1095840
2019-07-30,77.89,78.26,76.96,76.96,921500
2019-07-31,76.96,77.27,76.58,76.77,816150
2019-08-01,76.96,77.58,76.77,77.39,502790
2019-08-02,76.96,77.39,76.83,77.27,471510
2019-08-05,76.96,77.52,76.02,76.02,882750
2019-08-06,75.4,75.4,74.28,74.9,938500
2019-08-07,74.9,75.9,74.9,75.4,731780
2019-08-08,75.4,75.77,74.9,75.34,570640
2019-08-09,75.34,75.83,75.27,75.4,726150
2019-08-12,75.4,75.4,75.02,75.15,442330
2019-08-13,74.77,74.9,73.53,73.53,1178780
2019-08-14,74.28,74.71,73.96,73.96,677360
2019-08-15,73.09,76.02,73.09,76.02,673120
2019-08-16,75.4,78.33,75.09,77.33,1074270
2019-08-19,77.58,78.01,77.52,77.83,758210
2019-08-20,77.83,77.83,77.33,77.52,787020
2019-08-21,77.27,77.45,76.96,77.2,580860
2019-08-22,77.2,77.45,77.14,77.27,525610
2019-08-23,77.33,77.39,76.64,76.64,621830
2019-08-26,76.02,76.15,74.9,75.09,839870
2019-08-27,75.71,75.9,74.15,74.15,943130
2019-08-28,74.77,74.84,74.28,74.4,521700
2019-08-29,74.77,76.64,74.65,76.64,561530
2019-08-30,76.64,77.39,76.46,76.64,797090
2019-09-03,76.64,77.45,76.64,77.27,744840
2019-09-04,77.27,77.27,76.39,77.14,405800
2019-09-05,77.39,77.39,76.02,76.02,587180
2019-09-06,76.02,76.71,76.02,76.52,315980
2019-09-09,76.64,77.58,76.33,77.58,498850
2019-09-10,77.45,77.45,76.83,77.08,647890
2019-09-11,77.14,77.27,76.08,76.08,401410
2019-09-12,76.33,76.83,75.65,76.02,600870
2019-09-13,76.15,76.33,75.71,76.08,503530
2019-09-16,76.97,76.97,76.08,76.97,604710
2019-09-17,76.97,77.92,76.46,77.6,482570
2019-09-18,77.29,78.49,77.1,78.36,972940
2019-09-19,78.24,78.49,77.6,78.3,725700
2019-09-20,78.36,78.36,77.35,77.35,1623350
2019-09-23,77.92,79.25,77.73,78.87,1560140
2019-09-24,78.87,80.84,78.75,80.39,1340450
2019-09-25,80.01,80.39,79.51,80.08,617630
2019-09-26,80.52,82.42,80.14,82.36,1613560
2019-09-27,82.36,83.05,81.98,82.42,1183530
2019-09-30,82.42,82.8,81.98,82.17,885490
2019-10-01,82.04,82.17,80.9,81.09,1207380
2019-10-02,80.77,80.96,79.95,80.46,2070220
2019-10-03,79.82,81.72,79.51,81.72,825310
2019-10-04,81.79,82.93,81.41,81.47,641540
2019-10-07,81.34,82.36,81.22,81.79,833680
2019-10-08,81.47,81.91,81.47,81.72,537440
2019-10-09,81.6,81.6,80.33,80.46,663150
2019-10-10,80.27,81.41,80.27,80.46,442150
2019-10-11,80.46,81.09,80.39,81.09,631310
2019-10-14,81.72,81.72,81.03,81.47,586040
2019-10-15,81.41,82.04,80.9,81.28,1165130
2019-10-16,81.28,82.93,81.28,82.61,1321580
2019-10-17,82.61,83.88,82.48,82.99,1409580
2019-10-18,83.31,84.26,83.31,83.94,1116920
2019-10-21,83.94,85.84,83.56,84.64,2006630
2019-10-22,84.89,85.14,83.81,83.94,1398920
2019-10-23,83.94,84.07,83.12,83.81,847820
2019-10-24,83.75,84.51,83.75,84.0,520890
2019-10-25,84.0,85.21,83.94,85.21,816560
2019-10-28,85.21,85.78,84.64,84.76,558360
2019-10-29,84.7,85.46,84.64,84.95,520280
2019-10-30,85.14,85.4,82.99,83.62,1301690
2019-10-31,83.62,83.62,81.6,82.36,2550480
2019-11-01,82.48,84.26,82.48,83.88,969370
2019-11-04,84.26,84.26,82.74,83.18,1407970
2019-11-05,83.18,83.18,81.85,81.85,1876790
2019-11-06,81.72,82.67,81.41,82.42,1184100
2019-11-07,82.04,82.23,81.53,81.79,866170
2019-11-08,81.79,82.55,81.66,81.85,1193130
2019-11-11,81.85,82.48,81.72,81.91,645500
2019-11-12,81.91,81.91,80.65,80.77,1934480
2019-11-13,80.77,80.77,79.44,79.51,1956940
2019-11-14,79.82,80.08,79.57,79.76,695470
2019-11-15,79.82,79.82,76.02,77.92,2384360
2019-11-18,77.92,78.17,76.27,76.53,1671470
2019-11-19,76.27,78.81,76.27,78.81,1078610
2019-11-20,78.87,79.06,78.11,78.55,1150700
2019-11-21,78.24,78.43,77.1,77.29,1395000
2019-11-22,77.54,78.05,76.84,76.97,719680
2019-11-25,77.41,78.11,76.4,77.86,680740
2019-11-26,77.86,78.55,77.73,77.92,971390
2019-11-27,78.36,78.36,77.35,77.35,366920
2019-11-28,77.35,77.48,76.27,77.35,1107720
2019-11-29,77.29,77.54,76.78,76.97,549840
2019-12-02,76.97,76.97,74.94,74.94,1489150
2019-12-03,74.63,74.63,73.55,73.74,1422610
2019-12-04,73.74,75.26,73.74,75.26,693700
2019-12-05,75.83,75.83,74.63,74.63,694150
2019-12-06,74.69,74.69,73.68,73.68,937120
2019-12-09,73.68,74.88,73.68,74.82,766050
2019-12-10,74.82,75.2,74.44,74.88,850090
2019-12-11,74.56,75.13,74.31,75.13,793940
2019-12-12,75.39,75.7,75.32,75.51,701380
2019-12-13,75.58,75.96,74.75,74.75,564680
2019-12-16,75.07,75.26,74.56,75.2,751280
2019-12-17,75.26,75.26,74.18,74.18,829630
2019-12-18,74.37,75.39,74.31,75.13,1400340
2019-12-19,75.13,76.02,75.13,75.83,1582510
2019-12-20,76.02,76.21,75.7,76.02,1822570
2019-12-23,76.02,76.02,74.75,74.75,786100
2019-12-24,74.75,75.26,74.75,75.13,577000
2019-12-25,75.7,75.7,74.56,74.75,541190
2019-12-26,75.27,75.39,74.76,74.76,345150
2019-12-27,74.76,75.71,74.12,75.52,383460
2019-12-30,75.27,75.39,74.44,74.44,672140
2019-12-31,76.03,76.03,74.37,74.44,387640
2020-01-02,74.76,75.52,74.44,75.33,352700
2020-01-03,75.52,76.03,75.52,75.59,625390
2020-01-06,75.52,75.52,74.63,75.01,495910
2020-01-07,75.08,75.91,75.08,75.71,459520
2020-01-08,75.71,75.91,75.08,75.91,837710
2020-01-09,76.03,76.35,75.65,75.78,624130
2020-01-10,75.78,76.16,75.65,75.97,596280
2020-01-13,76.03,76.03,75.01,75.01,412880
2020-01-14,75.01,75.46,74.82,75.27,335180
2020-01-15,75.27,75.33,74.88,75.27,681740
2020-01-16,75.27,75.71,74.88,75.52,545090
2020-01-17,75.52,75.78,75.27,75.78,375030
2020-01-20,76.03,76.16,75.65,76.03,493600
2020-01-21,76.03,77.89,75.78,77.31,853940
2020-01-22,77.89,77.89,77.31,77.5,794440
2020-01-30,76.03,76.54,74.24,74.5,1533720
2020-01-31,74.37,74.5,69.32,69.32,1915820
2020-02-03,64.85,70.6,64.53,69.2,2289150
2020-02-04,70.22,70.28,66.51,67.09,1869040
2020-02-05,67.98,68.81,66.0,68.11,1545750
2020-02-06,67.73,69.39,67.66,68.69,2137020
2020-02-07,68.81,70.6,68.75,70.41,1523380
2020-02-10,69.64,69.9,68.56,69.64,910510
2020-02-11,69.64,69.64,68.37,68.49,885960
2020-02-12,69.01,69.01,68.49,68.49,838170
2020-02-13,68.49,68.69,68.11,68.3,713560
2020-02-14,68.49,68.62,68.11,68.11,708080
2020-02-17,68.24,68.75,68.24,68.69,623350
2020-02-18,68.88,68.88,67.28,67.41,1078500
2020-02-19,67.09,68.17,67.09,67.98,747510
2020-02-20,68.37,68.69,67.92,67.98,624620
2020-02-21,68.69,69.9,68.69,69.32,1484500
2020-02-24,68.37,68.88,67.73,67.98,954600
2020-02-25,67.92,69.32,67.73,69.01,1200220
2020-02-26,68.17,68.17,67.09,67.09,1346630
2020-02-27,67.09,68.62,66.32,68.62,863890
2020-02-28,67.28,67.79,65.81,66.77,1437350
2020-03-02,66.77,67.41,66.32,66.77,909240
2020-03-03,67.41,67.86,66.83,67.28,741380
2020-03-04,67.28,67.73,66.77,66.96,612800
2020-03-05,67.09,67.66,66.77,66.77,438020
2020-03-06,66.77,66.96,66.19,66.58,664920
2020-03-09,63.89,65.49,61.98,61.98,2356790
2020-03-10,61.34,65.04,61.34,64.98,1761300
2020-03-11,65.17,67.09,63.38,64.92,2292410
2020-03-12,62.1,64.85,61.98,64.47,2431600
2020-03-13,60.83,64.28,60.83,63.32,2159130
2020-03-16,63.32,63.38,61.66,61.98,1087080
2020-03-17,61.34,61.59,60.7,61.34,1788240
2020-03-18,61.47,62.49,60.7,60.7,1322150
2020-03-19,59.42,60.06,56.87,56.87,2774560
2020-03-20,56.87,58.34,56.87,57.5,2316660
2020-03-23,56.93,56.93,53.48,53.48,2187710
2020-03-24,53.48,56.42,53.48,55.01,1739530
2020-03-25,57.89,58.85,57.57,58.78,2993020
2020-03-26,58.97,60.7,56.74,60.06,2556450
2020-03-27,60.06,60.89,58.78,60.12,2755950
2020-03-30,57.5,59.1,56.87,58.27,1559900
2020-03-31,58.97,59.68,57.5,58.14,1293290
2020-04-01,58.14,60.06,58.14,60.06,1155730
2020-04-03,60.38,61.02,60.06,60.7,1934430
2020-04-06,61.66,61.72,60.7,61.47,1840550
2020-04-07,61.66,63.25,61.21,62.94,2273090
2020-04-08,62.62,63.25,61.66,63.25,904920
2020-04-09,63.83,64.47,63.38,63.96,1220550
2020-04-10,63.89,63.89,62.68,63.64,1111470
2020-04-13,63.64,63.77,62.81,63.32,1127670
2020-04-14,63.57,63.7,63.06,63.25,1059560
2020-04-15,63.7,63.7,63.38,63.38,886130
2020-04-16,63.45,63.57,63.19,63.45,1155660
2020-04-17,63.89,63.96,63.25,63.45,1767310
2020-04-20,63.89,64.66,63.89,63.89,1471680
2020-04-21,63.89,63.89,61.21,61.85,2129360
2020-04-22,61.4,62.36,61.21,62.3,1085950
2020-04-23,63.0,63.0,61.27,61.4,1443180
2020-04-24,63.45,65.68,62.3,65.68,3624460
2020-04-27,68.05,68.05,65.68,65.68,1950560
2020-04-28,65.68,65.81,63.7,64.21,1401520
2020-04-29,63.57,63.83,63.25,63.25,1769090
2020-05-04,61.98,63.25,61.98,62.36,1235970
2020-05-05,63.13,64.47,62.62,64.21,1163800
2020-05-06,64.34,64.85,63.7,64.85,1105020
2020-05-07,64.92,66.32,64.85,66.07,1583260
2020-05-08,66.77,68.75,66.45,67.09,3184170
2020-05-11,67.09,69.32,66.9,69.32,1792200
2020-05-12,69.32,73.09,68.62,72.78,2944650
2020-05-13,72.33,73.48,70.28,72.65,2507730
2020-05-14,71.94,72.78,71.88,72.2,1397750
2020-05-15,72.2,72.52,69.9,70.79,2320230
2020-05-18,70.79,71.43,69.64,70.99,898370
2020-05-19,72.71,73.09,71.75,71.94,1432400
2020-05-20,71.88,73.09,71.88,72.84,1199680
2020-05-21,72.84,73.48,72.52,73.48,1582090
2020-05-22,73.09,73.35,72.52,73.09,1083060
2020-05-25,73.16,75.14,72.9,75.14,1581860
2020-05-26,75.39,75.39,73.61,75.14,983170
2020-05-27,75.2,75.27,73.48,73.48,1108350
2020-05-28,73.48,74.12,73.35,73.35,1004500
2020-05-29,72.52,73.61,72.52,73.48,1203680
2020-06-01,73.54,74.76,73.54,74.18,1047020
2020-06-02,74.18,74.76,73.93,74.12,891910
2020-06-03,74.24,75.46,73.86,74.5,1322080
2020-06-04,74.76,75.33,74.76,75.27,735420
2020-06-05,75.27,76.16,74.56,76.16,1076470
2020-06-08,76.16,78.85,76.1,78.46,1419750
2020-06-09,78.65,80.51,78.65,79.87,1704320
2020-06-10,80.51,80.51,78.46,78.59,1242180
2020-06-11,78.59,79.87,77.31,78.14,1098260
2020-06-12,75.39,76.54,73.22,75.39,2394330
2020-06-15,76.67,77.25,71.56,71.56,2058870
2020-06-16,73.22,75.08,72.84,74.76,844740
2020-06-17,74.76,74.88,73.73,73.86,513570
2020-06-18,73.86,74.5,72.9,73.61,523160
2020-06-19,73.61,74.44,73.48,73.48,1251600
2020-06-22,73.73,74.05,73.35,73.73,867620
2020-06-23,74.12,74.37,73.86,74.12,1063470
2020-06-24,74.37,75.65,74.37,74.82,750960
2020-06-25,74.44,74.44,73.67,74.37,572770
2020-06-26,74.5,74.82,73.73,74.05,495750
2020-06-29,73.79,73.99,71.27,72.43,1519040
2020-06-30,73.14,73.47,72.43,72.95,797960
2020-07-01,72.95,74.44,72.5,74.24,450020
2020-07-02,74.31,74.37,73.14,73.14,720480
2020-07-03,73.14,73.92,73.01,73.86,729290
2020-07-06,74.11,75.47,73.99,75.41,1319980
2020-07-07,75.41,75.8,75.09,75.09,1024960
2020-07-08,75.09,75.09,74.76,74.76,551310
2020-07-09,74.76,75.54,74.76,75.02,1560410
2020-07-10,75.09,75.34,74.63,74.63,677180
2020-07-13,74.63,74.96,73.99,74.31,943850
2020-07-14,73.92,74.57,73.73,74.57,731170
2020-07-15,75.09,75.73,75.09,75.09,1015000
2020-07-16,75.54,76.06,75.21,76.06,1112460
2020-07-17,75.54,75.99,75.41,75.6,583510
2020-07-20,75.09,75.54,74.76,74.89,474700
2020-07-21,74.89,75.28,74.18,75.09,1618780
2020-07-22,74.7,75.09,73.86,73.86,1051320
2020-07-23,73.92,74.18,73.47,73.92,766500
2020-07-24,73.92,73.92,70.55,71.91,2313270
2020-07-27,69.32,69.65,66.93,66.93,2553780
2020-07-28,67.32,71.14,67.32,71.14,1390810
2020-07-29,70.23,70.49,68.29,68.61,1497450
2020-07-30,69.91,70.88,69.13,70.55,1028620
2020-07-31,69.26,70.68,68.94,69.26,839830
2020-08-03,69.91,71.2,69.71,70.68,860190
2020-08-04,71.85,72.04,71.14,72.04,765170
2020-08-05,72.17,73.53,71.2,72.56,888080
2020-08-06,72.69,75.09,72.56,74.31,1360570
2020-08-07,74.44,75.09,74.31,74.76,1148200
2020-08-10,75.09,75.41,74.11,74.11,1412680
2020-08-11,74.37,74.44,73.79,74.11,852250
2020-08-12,74.11,75.02,74.11,74.83,1451960
2020-08-13,75.34,75.47,75.02,75.34,1238980
2020-08-14,75.47,76.38,75.21,75.54,1623690
2020-08-17,75.73,76.32,74.63,75.73,906890
2020-08-18,75.73,75.99,74.83,74.83,604570
2020-08-19,75.09,75.09,74.37,74.63,981840
2020-08-20,74.63,74.96,74.18,74.57,1254280
2020-08-21,74.76,75.09,74.5,74.83,884990
2020-08-24,75.41,76.12,75.09,75.41,1526860
2020-08-25,75.73,76.32,75.6,75.93,1693030
2020-08-26,76.38,76.51,75.67,75.8,1922780
2020-08-27,76.06,76.32,75.73,75.86,799570
2020-08-28,76.25,77.67,75.86,77.22,1341270
2020-08-31,77.87,78.32,77.35,78.32,1634090
2020-09-01,78.32,79.75,77.8,79.75,1448060
2020-09-03,79.94,80.78,79.94,80.72,2016680
2020-09-04,80.07,80.91,79.68,80.91,1711980
2020-09-07,80.91,83.11,80.85,81.56,2178380
2020-09-08,81.49,82.46,80.2,80.39,1809570
2020-09-09,79.29,80.2,78.65,80.13,1621920
2020-09-10,80.91,81.17,80.52,80.72,848330
2020-09-11,80.39,80.72,79.94,80.13,956670
2020-09-14,80.52,80.91,80.26,80.39,1194170
2020-09-15,80.39,80.85,80.26,80.78,882030
2020-09-16,80.91,80.91,80.2,80.39,724510
2020-09-17,80.26,81.43,80.26,80.59,1376570
2020-09-18,80.65,81.82,80.39,81.82,1224030
2020-09-21,81.88,84.28,81.82,84.21,2614310
2020-09-22,84.21,84.28,83.18,83.89,1244610
2020-09-23,84.08,84.28,83.57,83.63,1042800
2020-09-24,82.98,83.44,82.4,82.4,1506610
2020-09-25,82.72,82.85,82.53,82.66,1011140
2020-09-28,82.85,83.24,82.4,83.05,2169790
2020-09-29,86.8,88.85,85.22,86.17,5191680
2020-09-30,86.8,87.9,85.62,85.93,1432380
2020-10-01,86.01,86.33,85.14,86.25,1702500
2020-10-02,86.41,86.88,84.2,85.22,2864220
2020-10-05,85.22,86.01,84.43,84.67,1427600
2020-10-06,84.67,85.22,84.04,84.43,2044710
2020-10-07,84.27,85.22,84.04,85.22,2153700
2020-10-08,85.14,85.14,84.27,84.35,1325810
2020-10-09,84.43,84.51,84.12,84.2,980970
2020-10-12,84.35,85.06,84.12,84.43,1209250
2020-10-13,84.43,85.22,84.35,84.51,858550
2020-10-14,84.51,84.98,84.27,84.75,1299160
2020-10-15,85.06,85.14,84.43,84.83,1854560
2020-10-16,84.83,85.22,84.35,84.75,1637740
2020-10-19,84.75,85.46,84.75,84.98,1617740
2020-10-20,84.67,84.91,83.64,83.8,2150990
2020-10-21,84.04,84.35,83.64,83.96,805550
2020-10-22,84.27,84.27,82.93,84.2,2422540
2020-10-23,84.83,86.8,84.51,86.8,2946790
2020-10-26,87.59,88.77,86.8,87.19,2313520
2020-10-27,86.8,87.59,86.09,86.48,1721090
2020-10-28,85.85,86.01,84.04,84.75,2609180
2020-10-29,84.04,84.59,83.33,84.35,1723240
2020-10-30,84.43,85.22,83.09,85.22,2683620
2020-11-02,84.43,85.22,84.43,84.91,867340
2020-11-03,84.91,85.22,84.43,84.98,870230
2020-11-04,85.22,86.33,84.75,85.22,1342780
2020-11-05,85.22,86.33,85.22,85.85,1891270
2020-11-06,86.17,86.33,85.22,85.85,1011020
2020-11-09,86.01,86.33,85.62,85.85,1066640
2020-11-10,86.09,86.17,84.83,84.83,2297200
2020-11-11,85.14,85.14,83.64,84.83,2429710
2020-11-12,84.43,84.83,84.2,84.43,1074590
2020-11-13,84.43,84.75,84.43,84.75,1089500
2020-11-16,84.83,85.77,84.43,84.51,2571160
2020-11-17,84.67,84.98,84.43,84.91,1648330
2020-11-18,85.3,86.41,85.06,86.33,3396750
2020-11-19,86.33,86.56,86.01,86.56,3140680
2020-11-20,86.72,87.98,86.09,87.51,2801420
2020-11-23,87.59,87.83,86.64,87.27,2104330
2020-11-24,87.27,87.51,86.01,86.48,1937130
2020-11-25,86.72,87.59,86.09,87.19,2190900
2020-11-26,87.51,87.51,86.25,86.72,1490270
2020-11-27,86.72,86.72,85.77,86.64,2823860
2020-11-30,86.64,86.8,85.22,85.38,2687040
2020-12-01,84.67,86.64,84.59,86.56,2493230
2020-12-02,86.48,86.64,85.77,86.01,1332460
2020-12-03,86.01,86.72,85.85,86.41,1108730
2020-12-04,86.41,86.56,85.85,86.01,1571130
2020-12-07,86.01,87.51,85.85,86.8,1970400
2020-12-08,86.88,87.04,86.01,86.17,1468350
2020-12-09,86.8,86.88,86.25,86.56,1701940
2020-12-10,87.04,89.88,87.04,88.38,6077770
2020-12-11,88.38,89.01,88.22,88.85,2297940
2020-12-14,89.01,89.48,88.69,89.48,2535300
2020-12-15,89.17,89.4,87.43,87.75,4572910
2020-12-16,87.75,88.61,87.35,88.06,2106480
2020-12-17,87.59,87.59,87.04,87.12,2951870
2020-12-18,87.19,87.59,86.8,87.12,3342900
2020-12-21,87.12,87.9,86.96,87.59,2341080
2020-12-22,87.51,87.51,86.64,86.72,2266760
2020-12-23,86.72,87.9,86.72,86.96,2432590
2020-12-24,86.96,87.19,85.22,85.77,2511360
2020-12-25,85.85,86.09,85.3,86.01,1755510
2020-12-28,86.01,86.56,85.46,85.77,2305300
2020-12-29,86.01,86.33,85.69,86.17,1299700
2020-12-30,86.17,86.96,85.69,85.85,1856600
2020-12-31,86.01,86.72,85.85,85.85,993810
2021-01-04,86.56,86.64,86.01,86.25,2299600
2021-01-05,86.64,89.19,86.32,88.23,4013900
2021-01-06,88.39,88.63,87.44,87.44,2823100
2021-01-07,87.6,88.23,87.44,87.92,2453000
2021-01-08,88.79,89.91,88.31,89.19,3323000
2021-01-11,89.59,92.37,89.59,92.3,4603900
2021-01-12,92.77,92.93,91.9,92.61,2344900
2021-01-13,92.61,93.33,90.94,91.18,2521600
2021-01-14,91.1,91.1,89.67,90.07,3680400
2021-01-15,90.38,91.82,90.07,90.7,2125700
2021-01-18,90.86,91.66,90.22,90.22,2624000
2021-01-19,90.22,90.22,85.21,85.77,3668300
2021-01-20,86.64,87.2,84.41,86.8,3363700
2021-01-21,87.52,88.15,86.64,87.84,2531200
2021-01-22,87.76,88.23,86.56,86.56,2429000
2021-01-25,86.72,87.36,86.0,86.16,2554800
2021-01-26,86.08,86.4,83.62,84.97,2596900
2021-01-27,84.41,85.05,81.62,82.26,3153800
2021-01-28,79.63,81.15,76.53,76.53,4565600
2021-01-29,76.45,81.86,76.45,81.86,4140500
2021-02-01,82.02,83.77,81.23,81.78,2934800
2021-02-02,81.47,85.21,81.47,84.73,3350900
2021-02-03,84.73,87.36,84.73,87.36,3056500
2021-02-04,87.36,87.36,85.21,86.64,1896800
2021-02-05,86.48,87.6,86.48,87.28,2231200
