time,open,high,low,close,volume,label
2019-01-02,12.0,12.05,11.6,11.6,3858970,
2019-01-03,11.5,11.65,11.1,11.1,6284880,strong_down
2019-01-04,11.0,11.35,10.9,11.15,3828780,sideways
2019-01-07,11.4,11.6,11.35,11.5,3702750,strong_up
2019-01-08,11.5,11.5,11.3,11.35,1572220,weak_down
2019-01-09,11.4,11.55,11.4,11.4,2633920,sideways
2019-01-10,11.5,11.5,11.35,11.4,2073630,sideways
2019-01-11,11.45,11.5,11.3,11.4,2169340,sideways
2019-01-14,11.4,11.45,11.2,11.2,1929220,weak_down
2019-01-15,11.25,11.35,11.2,11.3,2159900,weak_up
2019-01-16,11.4,11.45,11.3,11.3,2682420,sideways
2019-01-17,11.2,11.4,11.15,11.2,1740540,weak_down
2019-01-18,11.25,11.3,11.05,11.25,2620140,sideways
2019-01-21,11.35,11.85,11.25,11.7,6690440,strong_up
2019-01-22,11.85,11.85,11.7,11.75,4051900,sideways
2019-01-23,11.75,12.25,11.7,12.15,7824620,strong_up
2019-01-24,12.1,12.2,12.0,12.2,3754610,sideways
2019-01-25,12.2,12.4,12.15,12.3,6422920,weak_up
2019-01-28,12.35,12.35,12.1,12.25,2703010,sideways
2019-01-29,12.2,12.2,12.05,12.15,2870480,weak_down
2019-01-30,12.15,12.2,12.0,12.0,2487300,weak_down
2019-01-31,12.1,12.4,12.0,12.3,5064350,strong_up
2019-02-01,12.3,12.4,12.2,12.4,3351230,weak_up
2019-02-11,12.6,12.95,12.45,12.95,6861770,strong_up
2019-02-12,12.85,13.1,12.8,13.0,6462030,sideways
2019-02-13,13.0,13.1,12.95,13.0,6887720,sideways
2019-02-14,12.9,13.05,12.9,12.95,4821990,sideways
2019-02-15,12.9,13.05,12.75,13.0,4507890,sideways
2019-02-18,13.05,13.2,12.95,13.1,3713540,weak_up
2019-02-19,13.15,13.15,12.8,12.8,5247880,strong_down
2019-02-20,12.85,13.05,12.7,12.9,5454950,weak_up
2019-02-21,12.95,13.0,12.8,13.0,4116800,weak_up
2019-02-22,12.8,13.15,12.8,13.05,5726470,sideways
2019-02-25,13.1,13.15,12.9,12.9,6896200,weak_down
2019-02-26,12.9,12.95,12.7,12.8,3764680,weak_down
2019-02-27,12.8,12.9,12.7,12.7,2409880,weak_down
2019-02-28,12.75,12.85,12.3,12.3,8437060,strong_down
2019-03-01,12.5,12.65,12.45,12.65,2599200,strong_up
2019-03-04,12.75,12.8,12.65,12.75,3063000,weak_up
2019-03-05,12.75,12.9,12.65,12.7,4727110,sideways
2019-03-06,12.7,12.75,12.6,12.65,2020170,sideways
2019-03-07,12.65,12.9,12.65,12.8,3504640,weak_up
2019-03-08,12.7,12.75,12.55,12.6,2904210,weak_down
2019-03-11,12.6,12.65,12.45,12.55,2106880,sideways
2019-03-12,12.6,12.7,12.5,12.7,3782210,weak_up
2019-03-13,12.75,12.95,12.75,12.8,6154040,weak_up
2019-03-14,12.85,13.15,12.75,13.0,8277660,weak_up
2019-03-15,13.0,13.05,12.85,12.95,4399800,sideways
2019-03-18,12.95,13.05,12.85,12.85,3314010,weak_down
2019-03-19,12.8,12.9,12.7,12.7,4335960,weak_down
2019-03-20,12.65,12.85,12.65,12.8,4222210,weak_up
2019-03-21,12.85,12.9,12.5,12.5,4744360,strong_down
2019-03-22,12.6,12.65,12.45,12.55,3001570,sideways
2019-03-25,12.3,12.45,12.15,12.25,3929770,strong_down
2019-03-26,12.3,12.45,12.3,12.3,1684920,sideways
2019-03-27,12.35,12.4,12.3,12.35,1242070,sideways
2019-03-28,12.3,12.3,12.15,12.15,4031920,weak_down
2019-03-29,12.2,12.35,12.15,12.2,3432790,sideways
2019-04-01,12.2,12.4,12.2,12.4,1685150,weak_up
2019-04-02,12.45,12.5,12.2,12.2,1825870,weak_down
2019-04-03,12.2,12.3,12.15,12.25,1428070,sideways
2019-04-04,12.3,12.3,12.2,12.3,1093530,sideways
2019-04-05,12.3,12.3,12.2,12.25,1143430,sideways
2019-04-08,12.25,12.3,12.15,12.25,1881280,sideways
2019-04-09,12.3,12.35,12.2,12.25,2722310,sideways
2019-04-10,12.2,12.25,12.05,12.1,1969270,weak_down
2019-04-11,12.2,12.2,12.05,12.05,788760,sideways
2019-04-12,12.05,12.15,12.05,12.1,1541760,sideways
2019-04-16,12.0,12.15,11.85,12.05,3054010,sideways
2019-04-17,12.15,12.2,11.9,11.9,1712260,weak_down
2019-04-18,12.0,12.0,11.75,11.75,2439170,weak_down
2019-04-19,11.8,11.9,11.75,11.75,1650400,sideways
2019-04-22,11.8,11.8,11.55,11.55,2430560,weak_down
2019-04-23,11.6,12.2,11.55,12.05,4444940,strong_up
2019-04-24,12.15,12.2,12.05,12.05,2009830,sideways
2019-04-25,12.05,12.05,11.8,11.85,2901000,weak_down
2019-04-26,11.85,12.0,11.85,11.95,1503470,weak_up
2019-05-02,12.1,12.1,11.85,11.9,2096650,sideways
2019-05-03,11.9,12.4,11.9,12.35,8683660,strong_up
2019-05-06,12.2,12.2,12.05,12.05,2757880,strong_down
2019-05-07,12.15,12.2,12.05,12.1,3868150,sideways
2019-05-08,11.95,12.25,11.95,12.15,4254250,sideways
2019-05-09,12.15,12.2,11.85,11.9,6642650,strong_down
2019-05-10,12.0,12.05,11.9,12.0,1969450,weak_up
2019-05-13,11.95,12.05,11.85,11.95,1962990,sideways
2019-05-14,11.85,11.95,11.8,11.9,2992760,sideways
2019-05-15,12.0,12.15,11.95,12.05,3044590,weak_up
2019-05-16,12.15,12.15,11.95,12.0,1844380,sideways
2019-05-17,11.95,12.05,11.95,11.95,1816710,sideways
