time,open,high,low,close,volume,label
2019-01-03,52.5,53.3,52.06,53.3,475210,sideways
2019-01-04,52.42,54.24,51.62,53.88,277640,weak_up
2019-01-07,54.32,54.32,53.37,54.02,186030,sideways
2019-01-08,53.88,54.02,53.22,54.02,205460,sideways
2019-01-09,54.24,54.24,53.88,54.02,92720,sideways
2019-01-10,54.24,54.32,53.51,54.32,108550,weak_up
2019-01-11,54.53,55.77,54.39,55.77,241490,strong_up
2019-01-14,56.79,56.79,55.77,56.28,193920,weak_up
2019-01-15,56.06,58.17,56.06,58.17,297510,strong_up
2019-01-16,58.17,59.7,57.59,58.47,327390,weak_up
2019-01-17,58.9,59.12,58.1,58.1,214330,weak_down
2019-01-18,58.54,59.05,57.52,58.61,289350,weak_up
2019-01-21,58.98,58.98,58.25,58.61,411510,sideways
2019-01-22,58.68,58.98,57.96,57.96,285720,weak_down
2019-01-23,58.17,58.25,57.52,57.96,214610,sideways
2019-01-24,57.96,57.96,56.79,57.37,176750,weak_down
2019-01-25,57.16,57.3,56.43,56.79,226260,weak_down
2019-01-28,58.25,58.68,56.65,58.68,284550,strong_up
2019-01-29,59.34,59.34,58.61,59.34,334250,weak_up
2019-01-30,58.54,59.7,58.54,59.7,246940,weak_up
2019-01-31,59.7,59.7,57.96,58.25,773010,strong_down
2019-02-01,58.25,58.25,57.96,58.25,974540,sideways
2019-02-11,58.98,58.98,57.96,58.17,353110,sideways
2019-02-12,58.54,58.54,57.88,58.25,531210,sideways
2019-02-13,58.32,58.83,57.74,58.25,506510,sideways
2019-02-14,58.54,60.14,58.32,59.63,971710,strong_up
2019-02-15,59.7,59.7,59.05,59.12,422250,weak_down
2019-02-18,59.34,59.7,58.83,59.7,607000,weak_up
2019-02-19,60.07,63.85,60.07,63.34,1244300,strong_up
2019-02-20,63.34,66.11,63.34,65.82,815580,strong_up
2019-02-21,65.89,70.41,64.95,70.41,1209870,strong_up
2019-02-22,69.17,70.26,67.49,67.79,950950,strong_down
2019-02-25,68.8,69.24,66.47,66.98,838040,weak_down
2019-02-26,66.98,67.71,65.53,66.98,1103360,sideways
2019-02-27,67.71,67.93,66.62,67.49,896260,weak_up
2019-02-28,67.06,67.2,63.71,63.71,1270190,strong_down
2019-03-01,64.44,66.55,63.71,66.26,806340,strong_up
2019-03-04,66.98,68.08,65.24,67.86,910620,strong_up
2019-03-05,67.13,67.64,65.89,66.26,1152650,strong_down
2019-03-06,66.26,66.91,66.11,66.84,592410,weak_up
2019-03-07,66.98,69.39,66.91,66.98,1306970,sideways
2019-03-08,66.98,67.64,66.55,66.62,699850,weak_down
2019-03-11,66.26,67.2,65.53,65.53,533740,weak_down
2019-03-12,66.4,67.42,66.18,67.2,864570,strong_up
2019-03-13,67.42,69.9,67.35,68.44,1654850,weak_up
2019-03-14,68.66,68.88,67.57,68.8,682890,weak_up
2019-03-15,68.44,68.44,67.35,67.93,2496760,weak_down
2019-03-18,68.44,69.1,68.44,68.66,1056390,weak_up
2019-03-19,69.17,69.31,68.08,68.44,1100900,sideways
2019-03-20,67.79,68.0,66.26,67.13,1061950,weak_down
2019-03-21,67.71,67.71,64.22,64.22,1009930,strong_down
2019-03-22,64.8,66.4,64.07,66.33,957080,strong_up
2019-03-25,65.16,65.16,63.71,64.8,793070,strong_down
2019-03-26,65.53,66.04,65.16,65.46,617980,weak_up
2019-03-27,66.26,66.26,65.46,65.6,389620,sideways
2019-03-28,65.75,67.93,65.53,67.79,894540,strong_up
2019-03-29,68.44,68.66,66.62,66.62,1054060,weak_down
2019-04-01,67.28,68.3,66.84,67.28,334480,weak_up
2019-04-02,68.0,68.22,66.98,67.13,359690,sideways
2019-04-03,67.13,67.13,66.33,66.98,281350,sideways
2019-04-04,67.49,67.57,66.47,66.98,489550,sideways
2019-04-05,67.35,67.86,67.06,67.42,454260,weak_up
2019-04-08,67.71,68.88,67.49,68.88,657320,strong_up
2019-04-09,69.17,69.9,67.71,68.3,973210,weak_down
2019-04-10,68.3,68.3,67.2,67.35,328400,weak_down
2019-04-11,67.57,68.3,67.13,68.08,233360,weak_up
2019-04-12,68.0,68.15,66.98,67.93,299590,sideways
2019-04-16,65.53,66.91,63.93,66.26,913790,strong_down
2019-04-17,66.26,66.91,65.31,65.38,761350,weak_down
2019-04-18,65.46,65.89,64.14,64.8,609680,weak_down
2019-04-19,64.8,65.82,64.8,64.8,258960,sideways
2019-04-22,65.31,65.53,64.51,65.53,211620,weak_up
2019-04-23,65.31,65.53,64.73,64.8,494910,weak_down
2019-04-24,65.31,65.67,65.31,65.31,629420,weak_up
2019-04-25,65.16,65.67,65.09,65.67,680080,weak_up
2019-04-26,65.67,66.98,65.46,66.98,1070350,weak_up
2019-05-02,66.98,67.2,66.18,66.55,452510,weak_down
2019-05-03,66.84,66.84,65.82,65.82,621150,weak_down
2019-05-06,65.53,65.53,64.51,64.8,522550,weak_down
2019-05-07,65.38,65.38,63.85,64.0,576290,weak_down
2019-05-08,63.34,63.56,62.18,62.32,894240,strong_down
2019-05-09,61.89,62.32,60.87,61.52,983320,weak_down
2019-05-10,62.32,62.62,61.01,61.16,980260,weak_down
2019-05-13,61.01,62.03,61.01,61.89,691670,weak_up
2019-05-14,61.16,62.62,61.16,61.89,1322520,sideways
2019-05-15,62.03,62.98,62.03,62.62,1134300,weak_up
2019-05-16,62.62,63.42,62.4,63.34,953330,weak_up
2019-05-17,63.34,63.34,62.83,63.13,791790,sideways
2019-05-20,62.98,63.2,62.47,63.2,638340,sideways
2019-05-21,64.0,64.14,63.13,63.13,1056700,sideways
2019-05-22,62.76,64.0,62.76,62.98,702510,sideways
2019-05-23,63.05,63.05,62.69,62.98,377180,sideways
2019-05-24,63.13,63.13,61.52,61.52,854870,strong_down
2019-05-27,61.52,61.82,61.45,61.45,487560,sideways
2019-05-28,61.45,61.6,60.8,60.8,1436600,weak_down
2019-05-29,61.16,61.31,60.72,60.87,921510,sideways
2019-05-30,60.87,61.01,60.07,60.14,930290,weak_down
2019-05-31,60.58,60.58,58.98,59.7,720930,weak_down
2019-06-03,59.7,59.7,57.96,58.68,527220,weak_down
2019-06-04,58.61,58.98,57.45,58.68,557890,sideways
2019-06-05,59.12,59.34,58.47,58.68,452630,sideways
2019-06-06,58.61,58.83,57.45,58.47,582690,sideways
2019-06-07,58.61,60.43,58.17,59.85,572380,strong_up
2019-06-10,60.43,60.43,59.27,59.7,596360,sideways
2019-06-11,59.7,59.7,59.19,59.63,375370,sideways
2019-06-12,59.34,59.34,57.88,58.25,893930,strong_down
2019-06-13,57.88,58.25,55.77,58.25,2022580,sideways
2019-06-14,57.37,58.17,57.23,58.17,482820,sideways
2019-06-17,58.17,58.17,56.5,56.79,458320,strong_down
2019-06-18,56.65,56.79,55.55,56.79,1640620,sideways
2019-06-19,56.79,57.01,56.65,56.86,729570,sideways
2019-06-20,57.08,57.45,56.79,57.08,1561250,sideways
2019-06-21,57.16,57.74,57.16,57.16,3742200,sideways
2019-06-24,57.23,58.54,57.23,57.88,1452270,weak_up
2019-06-25,58.1,58.32,57.88,57.88,866490,sideways
2019-06-26,57.74,57.96,57.3,57.52,1174210,weak_down
2019-06-27,57.52,57.52,56.43,56.43,815110,weak_down
2019-06-28,55.77,57.88,55.7,57.74,928700,strong_up
2019-07-01,57.88,58.98,57.74,58.98,1090570,strong_up
2019-07-02,58.98,59.12,58.25,59.05,1087630,sideways
2019-07-03,58.68,59.7,58.32,59.7,1517660,weak_up
2019-07-04,59.7,61.89,59.63,61.89,2075630,strong_up
2019-07-05,61.31,62.62,60.8,62.62,1234430,weak_up
2019-07-08,61.89,62.03,60.43,60.43,666020,strong_down
2019-07-09,60.43,61.01,60.07,60.5,579540,sideways
2019-07-10,60.5,61.01,60.5,60.72,321230,sideways
2019-07-11,60.94,61.09,60.5,60.5,392510,sideways
2019-07-12,60.5,60.94,59.99,60.5,626820,sideways
2019-07-15,60.43,60.43,59.19,59.7,713050,weak_down
2019-07-16,59.7,61.16,59.7,61.09,833350,strong_up
2019-07-17,61.09,62.25,61.09,61.16,816530,sideways
2019-07-18,60.43,61.16,60.43,61.16,513470,sideways
2019-07-19,61.16,62.11,60.72,61.52,1028110,weak_up
2019-07-22,61.52,61.6,61.01,61.6,471720,sideways
2019-07-23,61.6,62.62,61.38,62.47,826210,weak_up
2019-07-24,62.62,63.13,62.03,62.47,542990,sideways
2019-07-25,62.47,64.73,62.25,63.71,1379690,weak_up
2019-07-26,63.71,64.0,63.05,63.71,473900,sideways
2019-07-29,63.71,64.07,63.2,63.93,423030,sideways
2019-07-30,65.09,65.09,61.16,61.16,987720,strong_down
2019-07-31,61.89,64.95,61.89,64.22,991720,strong_up
2019-08-01,64.8,66.11,64.07,65.89,913610,strong_up
2019-08-02,64.51,65.67,64.14,65.67,627380,sideways
2019-08-05,64.8,65.53,62.03,62.03,902620,strong_down
2019-08-06,61.52,61.67,60.36,60.8,960830,weak_down
2019-08-07,61.89,62.11,60.65,61.16,724520,weak_up
2019-08-08,61.9,63.0,60.94,62.26,556040,weak_up
2019-08-09,62.63,62.63,61.6,61.9,352540,weak_down
2019-08-12,61.45,62.12,61.38,62.04,229140,sideways
2019-08-13,61.9,61.9,60.5,61.09,723240,weak_down
2019-08-14,61.53,62.19,61.16,61.16,487320,sideways
2019-08-15,60.42,61.9,59.69,61.9,368870,weak_up
2019-08-16,61.6,62.78,61.53,61.53,589570,weak_down
2019-08-19,61.9,62.12,61.53,62.04,341980,weak_up
2019-08-20,62.04,63.96,62.04,63.89,642320,strong_up
2019-08-21,63.81,64.84,63.66,64.33,548090,weak_up
2019-08-22,64.48,64.77,63.96,64.77,380330,weak_up
2019-08-23,64.84,64.84,64.11,64.11,582580,weak_down
2019-08-26,62.63,63.52,62.63,63.3,375290,weak_down
2019-08-27,63.3,64.77,63.3,63.81,871250,weak_up
2019-08-28,63.37,64.48,63.37,63.96,297410,sideways
2019-08-29,63.96,64.11,62.85,63.96,344570,sideways
2019-08-30,63.96,64.84,63.96,64.7,436220,weak_up
2019-09-03,64.7,64.77,64.25,64.55,243420,sideways
2019-09-04,64.62,65.73,64.25,65.58,862730,weak_up
2019-09-05,65.58,66.02,65.29,65.58,429760,sideways
2019-09-06,65.58,65.58,64.84,65.43,243750,sideways
2019-09-09,65.43,65.43,64.77,65.14,336920,sideways
2019-09-10,65.14,65.21,64.33,64.84,317650,sideways
2019-09-11,64.48,64.7,63.22,63.59,549770,weak_down
2019-09-12,64.4,64.4,63.59,64.03,289830,weak_up
2019-09-13,64.4,64.84,63.44,64.84,361780,weak_up
2019-09-16,64.18,65.51,64.18,65.21,563460,weak_up
2019-09-17,65.21,66.69,65.14,66.54,921810,strong_up
2019-09-18,66.54,66.69,66.24,66.61,437190,sideways
2019-09-19,66.61,66.61,65.06,66.54,506070,sideways
2019-09-20,66.61,66.61,65.95,66.02,1032290,weak_down
2019-09-23,66.02,66.24,65.43,65.95,267270,sideways
2019-09-24,65.95,66.17,65.51,65.95,286560,sideways
2019-09-25,65.65,66.24,65.36,65.95,227170,sideways
2019-09-26,65.95,66.24,64.48,65.36,533860,weak_down
2019-09-27,65.36,66.17,65.06,65.8,384950,weak_up
2019-09-30,66.32,66.32,65.51,65.8,491120,sideways
2019-10-01,65.95,65.95,65.36,65.73,231930,sideways
2019-10-02,65.73,65.8,65.21,65.58,462090,sideways
2019-10-03,65.21,65.8,64.84,65.8,327140,sideways
2019-10-04,65.95,65.95,65.14,65.73,428530,sideways
2019-10-07,65.58,65.58,64.99,65.58,481420,sideways
2019-10-08,65.58,65.58,64.92,65.29,315010,sideways
2019-10-09,65.29,65.43,64.92,65.21,293220,sideways
2019-10-10,65.29,65.29,64.55,65.21,359140,sideways
2019-10-11,65.29,65.29,64.84,65.14,450000,sideways
2019-10-14,65.14,65.14,64.48,64.77,285650,weak_down
2019-10-15,64.48,64.7,63.22,63.66,643130,weak_down
2019-10-16,63.66,63.66,62.85,63.66,630230,sideways
2019-10-17,63.59,64.84,62.85,63.74,688380,sideways
2019-10-18,63.74,64.33,63.52,64.11,327740,weak_up
2019-10-21,64.11,64.11,63.08,63.74,484630,weak_down
2019-10-22,63.74,63.96,63.3,63.37,350630,weak_down
2019-10-23,63.37,63.37,62.63,63.3,535550,sideways
2019-10-24,63.15,63.44,62.78,63.44,543560,sideways
2019-10-25,63.37,63.52,62.93,63.37,681140,sideways
2019-10-28,63.37,63.89,63.0,63.37,728480,sideways
2019-10-29,64.11,64.84,64.03,64.55,1014970,weak_up
2019-10-30,64.84,65.65,64.62,65.43,737640,weak_up
2019-10-31,65.43,66.17,65.36,65.58,1008560,sideways
2019-11-01,65.88,70.15,65.73,70.15,2594030,strong_up
2019-11-04,70.52,71.84,69.78,70.74,1124510,weak_up
2019-11-05,70.74,72.58,70.59,72.14,1836960,weak_up
2019-11-06,71.77,74.42,71.77,73.24,1675310,weak_up
2019-11-07,73.02,75.38,73.02,73.32,2081650,sideways
2019-11-08,73.32,73.61,72.21,72.58,1233370,weak_down
2019-11-11,72.51,73.47,72.14,72.73,765160,sideways
2019-11-12,72.95,73.24,71.84,72.07,1380830,weak_down
2019-11-13,72.07,72.36,71.18,71.55,1305680,weak_down
2019-11-14,72.43,73.17,70.89,71.03,1480640,weak_down
2019-11-15,71.62,71.77,70.89,70.96,1018490,sideways
2019-11-18,71.11,71.33,70.52,70.96,1168830,sideways
2019-11-19,71.11,72.51,70.67,71.11,2305620,sideways
2019-11-20,71.62,71.62,70.15,70.89,2010940,sideways
2019-11-21,70.89,71.03,70.08,70.22,3202820,weak_down
2019-11-22,70.67,70.67,66.54,68.9,3791930,weak_down
2019-11-25,68.16,69.19,67.57,68.68,2300820,sideways
2019-11-26,69.26,69.34,68.75,68.75,3284780,sideways
2019-11-27,68.9,68.9,68.38,68.53,2135110,sideways
2019-11-28,68.53,68.53,67.42,67.5,2598710,weak_down
2019-11-29,67.5,67.79,66.91,67.72,2839310,sideways
2019-12-02,68.16,68.53,67.35,67.72,4407620,sideways
2019-12-03,67.2,68.01,65.95,67.64,3357960,sideways
2019-12-04,67.57,68.01,66.76,67.64,2450900,sideways
2019-12-05,68.38,68.9,67.64,67.79,3418400,sideways
2019-12-06,67.79,67.94,67.5,67.79,2525080,sideways
2019-12-09,67.79,68.53,67.42,67.79,625460,sideways
2019-12-10,68.01,68.01,64.84,67.42,1548550,weak_down
2019-12-11,67.28,67.42,65.88,67.13,645660,sideways
2019-12-12,67.13,67.2,66.32,67.2,884980,sideways
2019-12-13,67.2,67.35,65.65,65.65,419210,strong_down
2019-12-16,64.55,65.21,63.08,63.44,1437780,strong_down
2019-12-17,63.44,64.11,62.34,63.0,859640,weak_down
2019-12-18,62.41,63.0,61.16,61.82,1339840,weak_down
2019-12-19,61.75,62.63,60.79,61.82,1047500,sideways
2019-12-20,61.9,63.08,61.9,62.04,1525190,sideways
2019-12-23,62.63,62.63,61.6,61.75,568720,sideways
2019-12-24,61.38,61.75,60.28,61.68,838840,sideways
2019-12-25,61.68,62.04,61.01,61.68,361820,sideways
2019-12-26,61.68,62.56,61.31,62.04,426570,weak_up
2019-12-27,62.04,62.56,61.45,62.26,519680,sideways
2019-12-30,62.19,63.81,62.19,63.0,896520,weak_up
2019-12-31,63.0,63.22,62.26,62.49,430660,weak_down
2020-01-02,62.26,63.0,62.26,62.56,238600,sideways
2020-01-03,62.56,62.93,62.34,62.78,394470,sideways
2020-01-06,62.34,62.63,61.01,61.45,1025270,strong_down
2020-01-07,61.16,62.49,61.16,61.75,590360,sideways
2020-01-08,61.16,61.53,59.69,60.79,553690,weak_down
2020-01-09,61.45,61.68,61.09,61.38,421250,weak_up
2020-01-10,61.38,62.56,60.94,62.26,699780,weak_up
2020-01-13,62.49,63.96,62.26,63.59,882160,strong_up
2020-01-14,63.52,63.96,63.44,63.59,361600,sideways
2020-01-15,63.74,63.74,63.22,63.59,420650,sideways
2020-01-16,63.66,63.66,63.3,63.44,441860,sideways
2020-01-17,63.52,64.77,63.37,63.37,552190,sideways
2020-01-20,63.37,63.66,63.15,63.37,711830,sideways
2020-01-21,63.37,64.48,63.37,64.48,653680,weak_up
2020-01-22,64.4,65.95,64.33,65.88,673070,strong_up
2020-01-30,64.25,64.7,63.22,64.4,1414000,strong_down
2020-01-31,64.48,65.21,64.18,64.48,1284370,sideways
2020-02-03,61.31,63.3,60.42,62.78,755310,strong_down
2020-02-04,62.78,63.74,62.63,63.15,829790,weak_up
2020-02-05,63.96,63.96,62.93,63.37,2410370,sideways
2020-02-06,63.59,64.11,63.37,63.96,484420,weak_up
2020-02-07,64.03,64.7,63.96,64.11,587610,sideways
2020-02-10,63.44,63.89,63.22,63.52,373600,weak_down
2020-02-11,63.37,63.66,63.0,63.52,602090,sideways
2020-02-12,63.89,63.89,63.52,63.74,395320,sideways
2020-02-13,63.52,63.66,63.0,63.37,421050,weak_down
2020-02-14,63.0,65.29,63.0,64.55,481520,weak_up
2020-02-17,64.84,64.84,63.74,63.89,164600,weak_down
2020-02-18,63.81,64.11,63.08,63.37,323870,weak_down
2020-02-19,63.08,63.74,62.78,63.37,484850,sideways
2020-02-20,63.74,64.33,63.3,64.03,271380,weak_up
2020-02-21,63.74,64.03,63.37,63.44,184170,weak_down
2020-02-24,61.38,62.71,61.38,61.9,619380,strong_down
2020-02-25,60.64,61.75,59.69,61.23,410300,weak_down
2020-02-26,61.16,61.16,59.17,59.61,651880,strong_down
2020-02-27,58.88,59.69,58.21,59.54,1280250,sideways
2020-02-28,57.84,59.24,57.84,59.24,860760,weak_down
2020-03-02,58.29,59.39,58.21,59.32,447980,sideways
2020-03-03,59.32,59.76,59.1,59.32,742520,sideways
2020-03-04,58.29,59.32,58.14,59.32,901070,sideways
2020-03-05,59.02,60.05,59.02,59.69,361110,weak_up
